D|16882684|101.00|0
D|17085378|101.00|0
D|32333176|101.00|0
D|18320201|101.00|0
D|38191360|101.00|0
D|5030120165|101.00|0
D|17379262|101.00|0
D|19355773|101.00|0
D|18398978|101.00|0
D|16867457|101.00|0
D|18543737|101.00|0
D|16875321|101.00|0
D|21014193|101.00|0
D|23604824|101.00|0
D|17380299|101.00|0
D|19673020|101.00|0
D|17074430|101.00|0
D|17636378|101.00|0
D|37223228|101.00|0
D|17000244|101.00|0
D|16870720|101.00|0
D|17017451|101.00|0
D|17513894|101.00|0
D|18363430|101.00|0
D|17637588|101.00|0
D|22816394|101.00|0
D|22201899|101.00|0
D|17390757|101.00|0
D|18502015|101.00|0
D|18525398|101.00|0
D|19364149|101.00|0
D|18359009|101.00|0
D|18380797|101.00|0
D|16962055|101.00|0
D|19350090|101.00|0
D|605695724|101.00|0
D|16926592|101.00|0
D|15054255|101.00|0
D|19678113|101.00|0
D|17066657|101.00|0
D|17066315|101.00|0
D|16943903|101.00|0
D|19337006|101.00|0
D|30908987|101.00|0
D|27151943|101.00|0
D|38972387|101.00|0
D|19361115|101.00|0
D|29216974|101.00|0
D|19019465|101.00|0
D|16957761|101.00|0
D|38222763|101.00|0
D|16933097|101.00|0
D|17524935|101.00|0
D|39215169|101.00|0
D|17010911|101.00|0
D|17632358|101.00|0
D|38325239|101.00|0
D|37845227|101.00|0
D|16868727|101.00|0
D|17075496|101.00|0
D|15071940|101.00|0
D|605829460|101.00|0
D|19180452|101.00|0
D|16879330|101.00|0
D|16920336|101.00|0
D|38761887|101.00|0
D|19184821|101.00|0
D|17644602|101.00|0
D|16977885|101.00|0
D|16961358|101.00|0
D|16861095|101.00|0
D|14590496|101.00|0
D|19349514|101.00|0
D|17061870|101.00|0
D|29621558|101.00|0
D|30719931|101.00|0
D|17090414|101.00|0
D|37839459|101.00|0
D|17388556|101.00|0
D|16933915|101.00|0
D|29807887|101.00|0
D|5095124785|101.00|0
D|601556432|101.00|0
D|606346458|101.00|0
D|16911067|101.00|0
D|16930693|101.00|0
D|19357176|101.00|0
D|38804358|101.00|0
D|604927671|101.00|0
D|606599778|101.00|0
D|606599875|101.00|0
D|41922067|101.00|0
D|606598902|101.00|0
D|38334861|101.00|0
D|17644985|101.00|0
D|16821955|101.00|0
D|19184335|101.00|0
D|16878057|101.00|0
D|16964720|101.00|0
D|17002301|101.00|0
D|19022927|101.00|0
D|5078113037|101.00|0
D|32090885|101.00|0
D|17061242|101.00|0
D|15175730|101.00|0
D|17408309|101.00|0
D|19368648|101.00|0
D|38751382|101.00|0
D|17087198|101.00|0
D|19353055|101.00|0
D|37406819|101.00|0
D|17396840|101.00|0
D|300022159|101.00|0
D|19339470|101.00|0
D|4855900|101.00|0
D|17062834|101.00|0
D|39280970|101.00|0
D|16958388|101.00|0
D|38563584|101.00|0
D|19337266|101.00|0
D|16940564|101.00|0
D|19076053|101.00|0
D|19335413|101.00|0
D|26981793|101.00|0
D|41271052|101.00|0
D|16933165|101.00|0
D|17622141|101.00|0
D|17331301|101.00|0
D|5051125883|101.00|0
D|5087117783|101.00|0
D|16881019|101.00|0
D|19347944|101.00|0
D|602117269|101.00|0
D|17517156|101.00|0
D|16966107|101.00|0
D|19362740|101.00|0
D|16921490|101.00|0
D|17451663|101.00|0
D|16948321|101.00|0
D|5004125406|101.00|0
D|16968211|101.00|0
D|39270031|101.00|0
D|605101861|101.00|0
D|19453474|101.00|0
D|19191262|101.00|0
D|19364354|101.00|0
D|17462708|101.00|0
D|5022125366|101.00|0
D|17444287|101.00|0
D|16994405|101.00|0
D|38406199|101.00|0
D|606539176|101.00|0
D|17470600|101.00|0
D|16966584|101.00|0
D|38651270|101.00|0
D|19661814|101.00|0
D|17966745|101.00|0
D|20777323|101.00|0
D|16953767|101.00|0
D|19333425|101.00|0
D|16967775|101.00|0
D|21133226|101.00|0
D|19065873|101.00|0
D|17444640|101.00|0
D|17052122|101.00|0
D|604908619|101.00|0
D|16984153|101.00|0
D|17068033|101.00|0
D|5052125224|101.00|0
D|16943569|101.00|0
D|17072370|101.00|0
D|19360252|101.00|0
D|803984|101.00|0
D|18032983|101.00|0
D|17665573|101.00|0
D|19358526|101.00|0
D|37195959|101.00|0
D|38721911|101.00|0
D|20646193|101.00|0
D|125274803|101.00|0
D|39136760|101.00|0
D|19334761|101.00|0
D|17089086|101.00|0
D|25991261|101.00|0
D|17659330|101.00|0
D|17076431|101.00|0
D|17446262|101.00|0
D|17089181|101.00|0
D|16978186|101.00|0
D|17083042|101.00|0
D|16978612|101.00|0
D|2765611|101.00|0
D|19463422|101.00|0
D|16965153|101.00|0
D|38797164|101.00|0
D|19449853|101.00|0
D|237354903|101.00|0
D|22533844|101.00|0
D|16947690|101.00|0
D|16944392|101.00|0
D|19462248|101.00|0
D|17439691|101.00|0
D|16971880|101.00|0
D|16988327|101.00|0
D|15103252|101.00|0
D|19471291|101.00|0
D|30697892|101.00|0
D|16972335|101.00|0
D|16968362|101.00|0
D|19340932|101.00|0
D|18270598|101.00|0
D|16989496|101.00|0
D|18009972|101.00|0
D|18016076|101.00|0
D|19463810|101.00|0
D|16968737|101.00|0
D|18109437|101.00|0
D|19333406|101.00|0
D|17060425|101.00|0
D|17467072|101.00|0
D|19456921|101.00|0
D|16975967|101.00|0
D|15747378|101.00|0
D|19453909|101.00|0
D|19355710|101.00|0
D|17450584|101.00|0
D|17668689|101.00|0
D|16959259|101.00|0
D|17654359|101.00|0
D|17467703|101.00|0
D|606197412|101.00|0
D|17446915|101.00|0
D|18098041|101.00|0
D|18096374|101.00|0
D|19342950|101.00|0
D|604856351|101.00|0
D|19461821|101.00|0
D|17436433|101.00|0
D|17537597|101.00|0
D|23787405|101.00|0
D|19339319|101.00|0
D|17667019|101.00|0
D|360976|101.00|0
D|16957985|101.00|0
D|606660248|101.00|0
D|17385535|101.00|0
D|17660965|101.00|0
D|17433580|101.00|0
D|18119968|101.00|0
D|18111251|101.00|0
D|17508931|101.00|0
D|22837644|101.00|0
D|18106425|101.00|0
D|605166492|101.00|0
D|5036116097|101.00|0
D|18274724|101.00|0
D|18279182|101.00|0
D|33649645|101.00|0
D|22303670|101.00|0
D|17408545|101.00|0
D|38998273|101.00|0
D|18578198|101.00|0
D|18517082|101.00|0
D|21022045|101.00|0
D|606337950|101.00|0
D|17405630|101.00|0
D|37178233|101.00|0
D|19304456|101.00|0
D|18467432|101.00|0
D|18437532|101.00|0
D|18258928|101.00|0
D|18114478|101.00|0
D|19462944|101.00|0
D|18295188|101.00|0
D|17417739|101.00|0
D|606501110|101.00|0
D|18461802|101.00|0
D|18276850|101.00|0
D|605700551|101.00|0
D|37602251|101.00|0
D|17408360|101.00|0
D|18455701|101.00|0
D|605832495|101.00|0
D|18113559|101.00|0
D|39156291|101.00|0
D|18432577|101.00|0
D|18101050|101.00|0
D|605830071|101.00|0
D|18117070|101.00|0
D|18573174|101.00|0
D|18466808|101.00|0
D|606736195|101.00|0
D|605353677|101.00|0
D|18463294|101.00|0
D|236190461|101.00|0
D|36858740|101.00|0
D|38406031|101.00|0
D|21146912|101.00|0
D|39293673|101.00|0
D|18429633|101.00|0
D|17426250|101.00|0
D|14074475|101.00|0
D|31065538|101.00|0
D|605891836|101.00|0
D|16660696|101.00|0
D|16698554|101.00|0
D|224849047|101.00|0
D|38538888|101.00|0
D|604859532|101.00|0
D|16655374|101.00|0
D|16734528|101.00|0
D|16630216|101.00|0
D|16738100|101.00|0
D|19093763|101.00|0
D|19175457|101.00|0
D|18582568|101.00|0
D|18115019|101.00|0
D|602849387|101.00|0
D|16612763|101.00|0
D|7416797|101.00|0
D|39224654|101.00|0
D|18211088|101.00|0
D|17422115|101.00|0
D|18208678|101.00|0
D|33223829|101.00|0
D|5071115344|101.00|0
D|19129620|101.00|0
D|19118833|101.00|0
D|16663964|101.00|0
D|19079416|101.00|0
D|38624607|101.00|0
D|16633584|101.00|0
D|606620546|101.00|0
D|16719494|101.00|0
D|16641784|101.00|0
D|19198453|101.00|0
D|16640286|101.00|0
D|19108818|101.00|0
D|19186257|101.00|0
D|16727303|101.00|0
D|19106333|101.00|0
D|16742915|101.00|0
D|19101130|101.00|0
D|16634651|101.00|0
D|16580473|101.00|0
D|33815211|101.00|0
D|17307302|101.00|0
D|16495439|101.00|0
D|16654908|101.00|0
D|5040112017|101.00|0
D|16659217|101.00|0
D|16649635|101.00|0
D|16615907|101.00|0
D|24940785|101.00|0
D|19083326|101.00|0
D|19007525|101.00|0
D|232942160|101.00|0
D|21309363|101.00|0
D|19107254|101.00|0
D|605346619|101.00|0
D|16712373|101.00|0
D|5089124337|101.00|0
D|21150633|101.00|0
D|16681478|101.00|0
D|19175152|101.00|0
D|19102698|101.00|0
D|16616709|101.00|0
D|16742205|101.00|0
D|16756660|101.00|0
D|19124404|101.00|0
D|38171527|101.00|0
D|16732421|101.00|0
D|19025599|101.00|0
D|39895773|101.00|0
D|19186335|101.00|0
D|16752554|101.00|0
D|602801840|101.00|0
D|19192759|101.00|0
D|605288911|101.00|0
D|16616575|101.00|0
D|16654008|101.00|0
D|31453190|101.00|0
D|16725956|101.00|0
D|19188395|101.00|0
D|16665195|101.00|0
D|16643271|101.00|0
D|19115657|101.00|0
D|33513708|101.00|0
D|16661678|101.00|0
D|21473702|101.00|0
D|18279085|101.00|0
D|19020741|101.00|0
D|19061143|101.00|0
D|18395140|101.00|0
D|21531214|101.00|0
D|19080976|101.00|0
