D|208557953|101.00|0
D|208652192|101.00|0
D|205784123|101.00|0
D|208642274|101.00|0
D|208575786|101.00|0
D|208651306|101.00|0
D|205313363|101.00|0
D|200260164|101.00|0
D|208509575|101.00|0
D|207027029|101.00|0
D|208567106|101.00|0
D|208605790|101.00|0
D|200333711|101.00|0
D|201444777|101.00|0
D|200227280|101.00|0
D|602255695|101.00|0
D|200320505|101.00|0
D|200306299|101.00|0
D|208584840|101.00|0
D|208657986|101.00|0
D|208609753|101.00|0
D|208546489|101.00|0
D|200213282|101.00|0
D|201532089|101.00|0
D|206073957|101.00|0
D|208551560|101.00|0
D|205542537|101.00|0
D|208576239|101.00|0
D|208633419|101.00|0
D|208550592|101.00|0
D|208647348|101.00|0
D|208592672|101.00|0
D|208613287|101.00|0
D|200508904|101.00|0
D|200524871|101.00|0
D|200506567|101.00|0
D|200465352|101.00|0
D|200408966|101.00|0
D|200497332|101.00|0
D|200513799|101.00|0
D|200540332|101.00|0
D|200550458|101.00|0
D|10101189|101.00|0
D|200552532|101.00|0
D|200583662|101.00|0
D|200594261|101.00|0
D|200612035|101.00|0
D|200614288|101.00|0
D|200630381|101.00|0
D|200691410|101.00|0
D|200717629|101.00|0
D|200692336|101.00|0
D|200724299|101.00|0
D|600993776|101.00|0
D|200857112|101.00|0
D|601921498|101.00|0
D|601577075|101.00|0
D|602030920|101.00|0
D|200852780|101.00|0
D|200865280|101.00|0
D|200876645|101.00|0
D|602249414|101.00|0
D|600156738|101.00|0
D|200948857|101.00|0
D|200961532|101.00|0
D|200962876|101.00|0
D|200968910|101.00|0
D|200979561|101.00|0
D|200987453|101.00|0
D|201025610|101.00|0
D|201028585|101.00|0
D|201038381|101.00|0
D|201050384|101.00|0
D|201062066|101.00|0
D|600497059|101.00|0
D|201081773|101.00|0
D|600022368|101.00|0
D|201081695|101.00|0
D|201067361|101.00|0
D|201230566|101.00|0
D|600825793|101.00|0
D|201172931|101.00|0
D|201136074|101.00|0
D|201174778|101.00|0
D|201191870|101.00|0
D|601253783|101.00|0
D|201157988|101.00|0
D|201231011|101.00|0
D|200398910|101.00|0
D|200370047|101.00|0
D|200350889|101.00|0
D|200333835|101.00|0
D|208628131|101.00|0
D|208505776|101.00|0
D|200342092|101.00|0
D|201245749|101.00|0
D|201930870|101.00|0
D|201272741|101.00|0
D|201249280|101.00|0
D|201857150|101.00|0
D|201854151|101.00|0
D|201847353|101.00|0
D|601815667|101.00|0
D|201339179|101.00|0
D|201890169|101.00|0
D|201290849|101.00|0
D|604918533|101.00|0
D|201861641|101.00|0
D|201293523|101.00|0
D|201327694|101.00|0
D|201361080|101.00|0
D|201334315|101.00|0
D|204098603|101.00|0
D|201982486|101.00|0
D|201958015|101.00|0
D|204504464|101.00|0
D|204388544|101.00|0
D|201918524|101.00|0
D|201962514|101.00|0
D|204652591|101.00|0
D|204549898|101.00|0
D|204510655|101.00|0
D|204741174|101.00|0
D|1077744|101.00|0
D|201974805|101.00|0
D|204582067|101.00|0
D|601836031|101.00|0
D|204136420|101.00|0
D|204956287|101.00|0
D|204898094|101.00|0
D|204829476|101.00|0
D|204846753|101.00|0
D|205024185|101.00|0
D|205090600|101.00|0
D|205043274|101.00|0
D|205184893|101.00|0
D|604803568|101.00|0
D|205210889|101.00|0
D|205356357|101.00|0
D|205269357|101.00|0
D|205212666|101.00|0
D|205627514|101.00|0
D|205694335|101.00|0
D|205628048|101.00|0
D|33518241|101.00|0
D|601560969|101.00|0
D|205694342|101.00|0
D|205793264|101.00|0
D|206024886|101.00|0
D|206106576|101.00|0
D|206333542|101.00|0
D|206304938|101.00|0
D|208507062|101.00|0
D|206327435|101.00|0
D|211105383|101.00|0
D|31060847|101.00|0
D|211105703|101.00|0
D|211292341|101.00|0
D|211152882|101.00|0
D|211361740|101.00|0
D|211495321|101.00|0
D|602839277|101.00|0
D|211706187|101.00|0
D|211950721|101.00|0
D|212062721|101.00|0
D|212125725|101.00|0
D|212183878|101.00|0
D|212079404|101.00|0
D|212233667|101.00|0
D|602913387|101.00|0
D|212261698|101.00|0
D|212821266|101.00|0
D|604858187|101.00|0
D|212620511|101.00|0
D|215164903|101.00|0
D|215395966|101.00|0
D|603499306|101.00|0
D|215488963|101.00|0
D|215513072|101.00|0
D|215106595|101.00|0
D|602034918|101.00|0
D|215262121|101.00|0
D|601515577|101.00|0
D|601458936|101.00|0
D|600925008|101.00|0
D|215734159|101.00|0
D|215930278|101.00|0
D|604412537|101.00|0
D|605148089|101.00|0
D|215997854|101.00|0
D|216048211|101.00|0
D|602711445|101.00|0
D|216483054|101.00|0
D|604326487|101.00|0
D|216066157|101.00|0
D|602779060|101.00|0
D|216269184|101.00|0
D|216445937|101.00|0
D|600113805|101.00|0
D|216110215|101.00|0
D|603684681|101.00|0
D|216208471|101.00|0
D|216124150|101.00|0
D|603357284|101.00|0
D|216061908|101.00|0
D|216099407|101.00|0
D|216511634|101.00|0
D|602682597|101.00|0
D|216593300|101.00|0
D|217143685|101.00|0
D|600194029|101.00|0
D|216643373|101.00|0
D|604571328|101.00|0
D|217097994|101.00|0
D|601482984|101.00|0
D|216721983|101.00|0
D|216712806|101.00|0
D|217102027|101.00|0
D|601126213|101.00|0
D|216727554|101.00|0
D|217087272|101.00|0
D|216723338|101.00|0
D|216597868|101.00|0
D|217300233|101.00|0
D|217305115|101.00|0
D|217330427|101.00|0
D|25501086|101.00|0
D|601796916|101.00|0
D|217349604|101.00|0
D|217353226|101.00|0
D|217411205|101.00|0
D|604110483|101.00|0
D|600902132|101.00|0
D|604497545|101.00|0
D|604228650|101.00|0
D|217440320|101.00|0
D|217440792|101.00|0
D|602141417|101.00|0
D|217459047|101.00|0
D|217445654|101.00|0
D|217469460|101.00|0
